1.2e-06	0.510043	0.512424	-0.00232886
1.18218e-06	0.533857	0.536353	-0.00233208
1.16488e-06	0.551728	0.55455	-0.0025511
1.14808e-06	0.56168	0.565324	-0.00323401
1.13175e-06	0.563115	0.567026	-0.003461
1.11589e-06	0.55298	0.558581	-0.00503904
1.10046e-06	0.530718	0.53799	-0.00680477
1.08545e-06	0.496386	0.507691	-0.0112588
1.07085e-06	0.469512	0.487782	-0.0190854
1.05664e-06	0.524266	0.547584	-0.0217548
1.04279e-06	0.609044	0.625815	-0.0135812
1.02931e-06	0.603705	0.613007	-0.00764517
1.01617e-06	0.556456	0.562018	-0.0049728
1.00336e-06	0.498577	0.502645	-0.00406228
9.90871e-07	0.438552	0.44154	-0.00339521
9.78689e-07	0.376669	0.379354	-0.00355153
9.66802e-07	0.315358	0.317937	-0.00407238
9.552e-07	0.255083	0.25725	-0.00423043
9.43874e-07	0.19713	0.19987	-0.00690222
9.32813e-07	0.144204	0.146567	-0.00812616
9.22008e-07	0.0972275	0.100369	-0.0158977
9.1145e-07	0.0602525	0.0637791	-0.0284331
9.01132e-07	0.0385071	0.0431195	-0.0565057
8.91045e-07	0.0438251	0.0488839	-0.0545655
8.81181e-07	0.0515585	0.0527237	-0.0111729
8.71533e-07	0.0368682	0.0364075	0.00628703
8.62094e-07	0.0345098	0.0353733	-0.0123571
8.52857e-07	0.0310924	0.0320282	-0.0148251
8.43816e-07	0.0505921	0.0501398	0.00449001
8.34965e-07	0.086317	0.0858119	0.00293446
8.26298e-07	0.132859	0.131248	0.00609876
8.17808e-07	0.181759	0.180755	0.00277126
8.09492e-07	0.240905	0.238402	0.00522399
8.01342e-07	0.225265	0.227325	-0.00455227
7.93355e-07	0.331393	0.335998	-0.00690072
7.85526e-07	0.366981	0.373264	-0.0084885
7.7785e-07	0.403239	0.404493	-0.00155322
7.70323e-07	0.430818	0.427924	0.00336986
7.62939e-07	0.456715	0.458147	-0.001565
7.55696e-07	0.484361	0.479901	0.00462567
7.48589e-07	0.502786	0.50111	0.00166998
7.41615e-07	0.519774	0.518999	0.000746274
7.34769e-07	0.531236	0.528754	0.00234151
7.28049e-07	0.532184	0.534542	-0.00221033
7.2145e-07	0.527024	0.526963	5.72517e-05
7.1497e-07	0.510126	0.513298	-0.00310001
7.08605e-07	0.486531	0.490501	-0.00406353
7.02353e-07	0.461239	0.465419	-0.00451038
6.9621e-07	0.435908	0.442073	-0.007021
6.90173e-07	0.41842	0.423235	-0.00572056
6.84241e-07	0.411937	0.417427	-0.00662048
6.78409e-07	0.419668	0.424369	-0.00556997
6.72676e-07	0.438785	0.443022	-0.0048043
6.67039e-07	0.465361	0.468872	-0.00375862
6.61496e-07	0.488823	0.492265	-0.00350886
6.56044e-07	0.499215	0.501152	-0.00193598
6.50681e-07	0.504813	0.505922	-0.00109718
6.45405e-07	0.511091	0.51121	-0.000115897
6.40214e-07	0.517143	0.516651	0.000475743
6.35106e-07	0.52328	0.522801	0.000457589
6.30079e-07	0.529094	0.528569	0.00049647
6.25131e-07	0.534646	0.534607	3.58724e-05
6.2026e-07	0.540439	0.540314	0.000116095
6.15464e-07	0.545917	0.546429	-0.000468806
6.10742e-07	0.551256	0.552679	-0.00128921
6.06091e-07	0.557145	0.559625	-0.00222085
