1.2e-06	0.504515	0.514144	-0.00945261
1.18218e-06	0.536294	0.546218	-0.00916765
1.16488e-06	0.554495	0.564566	-0.00899927
1.14808e-06	0.559305	0.56922	-0.0087862
1.13175e-06	0.552141	0.561653	-0.00854039
1.11589e-06	0.534926	0.544032	-0.00843922
1.10046e-06	0.509837	0.518712	-0.00862868
1.08545e-06	0.479475	0.488163	-0.00897842
1.07085e-06	0.447472	0.45556	-0.00895691
1.05664e-06	0.419823	0.426301	-0.00765576
1.04279e-06	0.407341	0.410548	-0.0039211
1.02931e-06	0.427127	0.424728	0.00281688
1.01617e-06	0.484869	0.475264	0.0100037
1.00336e-06	0.517651	0.504862	0.0125074
9.90871e-07	0.454691	0.446388	0.0092144
9.78689e-07	0.347821	0.346018	0.00259977
9.66802e-07	0.253585	0.256468	-0.00565183
9.552e-07	0.184063	0.18982	-0.0153964
9.43874e-07	0.137078	0.144557	-0.0265555
9.32813e-07	0.109615	0.117865	-0.0362678
9.22008e-07	0.100161	0.107983	-0.0375841
9.1145e-07	0.108784	0.114494	-0.0255725
9.01132e-07	0.136821	0.137546	-0.0026431
8.91045e-07	0.182533	0.171305	0.0317316
8.81181e-07	0.203455	0.177209	0.0689481
8.71533e-07	0.222957	0.220441	0.00567419
8.62094e-07	0.330989	0.343024	-0.0178553
8.52857e-07	0.585204	0.59593	-0.00908082
8.43816e-07	0.656271	0.678895	-0.016945
8.34965e-07	0.663664	0.690123	-0.0195445
8.26298e-07	0.660706	0.694295	-0.0247885
8.17808e-07	0.652248	0.695027	-0.0317516
8.09492e-07	0.639662	0.69218	-0.039433
8.01342e-07	0.624053	0.68526	-0.046748
7.93355e-07	0.606981	0.674655	-0.0528028
7.85526e-07	0.590628	0.662159	-0.0570974
7.7785e-07	0.578805	0.651087	-0.0587706
7.70323e-07	0.576281	0.644947	-0.0562271
7.62939e-07	0.584756	0.644478	-0.0485846
7.55696e-07	0.600692	0.646778	-0.0369433
7.48589e-07	0.616967	0.647094	-0.0238336
7.41615e-07	0.627465	0.642302	-0.0116845
7.34769e-07	0.632179	0.634192	-0.00158983
7.28049e-07	0.636358	0.628392	0.00629849
7.2145e-07	0.645499	0.629482	0.0125624
7.1497e-07	0.662457	0.639113	0.0179351
7.08605e-07	0.689155	0.66236	0.0198257
7.02353e-07	0.712252	0.690098	0.0157978
6.9621e-07	0.687605	0.670204	0.0128153
6.90173e-07	0.679753	0.665223	0.0108032
6.84241e-07	0.675125	0.663849	0.00842131
6.78409e-07	0.671683	0.663974	0.0057717
6.72676e-07	0.668661	0.663654	0.00375765
6.67039e-07	0.665645	0.661707	0.002967
6.61496e-07	0.662724	0.658937	0.00286492
6.56044e-07	0.660178	0.656674	0.00266079
6.50681e-07	0.658326	0.65506	0.00248671
6.45405e-07	0.657299	0.653606	0.0028172
6.40214e-07	0.657104	0.652789	0.00329353
6.35106e-07	0.657759	0.653183	0.00349053
6.30079e-07	0.659024	0.654285	0.00360838
6.25131e-07	0.660603	0.65567	0.00374769
6.2026e-07	0.662362	0.657562	0.00363634
6.15464e-07	0.66441	0.660212	0.00316921
6.10742e-07	0.666944	0.663484	0.0026008
6.06091e-07	0.67	0.666863	0.00234666
6.01511e-07	0.681148	0.680678	0.000344757
5.97e-07	0.687015	0.687205	-0.000138723
5.92556e-07	0.691669	0.692074	-0.0002927
5.88177e-07	0.696026	0.696508	-0.000345871
5.83863e-07	0.700209	0.700668	-0.000327355
5.79612e-07	0.70425	0.704652	-0.000285065
5.75422e-07	0.708211	0.70859	-0.000267971
5.71292e-07	0.712111	0.712535	-0.000297961
5.67221e-07	0.715885	0.716443	-0.000389695
5.63208e-07	0.719434	0.720213	-0.000541268
5.59251e-07	0.722693	0.723714	-0.000705912
5.55349e-07	0.725665	0.726859	-0.000821707
5.51501e-07	0.728392	0.729661	-0.000870186
5.47706e-07	0.730899	0.732198	-0.000887746
5.43964e-07	0.733168	0.734526	-0.000924729
5.40271e-07	0.735147	0.73662	-0.00100052
