1.2e-06	0.450775	0.458478	-0.00847168
1.18218e-06	0.493832	0.50203	-0.00823275
1.16488e-06	0.531286	0.541567	-0.00958265
1.14808e-06	0.56187	0.572439	-0.00931751
1.13175e-06	0.579096	0.591665	-0.0107355
1.11589e-06	0.583708	0.59769	-0.0118349
1.10046e-06	0.574316	0.589895	-0.0133815
1.08545e-06	0.548877	0.568207	-0.0173041
1.07085e-06	0.510706	0.533316	-0.0216571
1.05664e-06	0.458638	0.489573	-0.0326243
1.04279e-06	0.417829	0.459573	-0.0475762
1.02931e-06	0.456604	0.505259	-0.0505838
1.01617e-06	0.529827	0.564714	-0.0318737
1.00336e-06	0.496323	0.516231	-0.0196609
9.90871e-07	0.41322	0.429181	-0.0189462
9.78689e-07	0.327598	0.341703	-0.0210751
9.66802e-07	0.247079	0.262037	-0.0293803
9.552e-07	0.178587	0.194563	-0.042815
9.43874e-07	0.128758	0.145121	-0.0597453
9.32813e-07	0.105012	0.121707	-0.0736408
9.22008e-07	0.118343	0.133044	-0.0584799
9.1145e-07	0.171254	0.179605	-0.0238028
9.01132e-07	0.228435	0.226305	0.004684
8.91045e-07	0.217926	0.201734	0.0385821
8.81181e-07	0.138856	0.117045	0.0852344
8.71533e-07	0.0820662	0.0591905	0.161945
8.62094e-07	0.107221	0.0806979	0.141142
8.52857e-07	0.329789	0.348058	-0.026952
8.43816e-07	0.316251	0.321302	-0.00792243
8.34965e-07	0.312979	0.315646	-0.00424383
8.26298e-07	0.331009	0.326356	0.00707741
8.17808e-07	0.348273	0.348264	1.29676e-05
8.09492e-07	0.379218	0.377484	0.00229162
8.01342e-07	0.408594	0.410814	-0.00270846
7.93355e-07	0.441967	0.445626	-0.00412298
7.85526e-07	0.475636	0.479822	-0.00438057
7.7785e-07	0.506397	0.511934	-0.00543722
7.70323e-07	0.538188	0.540956	-0.00256497
7.62939e-07	0.564752	0.565807	-0.000933373
7.55696e-07	0.589165	0.585861	0.00281164
7.48589e-07	0.608946	0.601526	0.00612963
7.41615e-07	0.62327	0.613458	0.00793441
7.34769e-07	0.633945	0.621597	0.00983474
7.28049e-07	0.637592	0.625092	0.00989945
7.2145e-07	0.636988	0.622984	0.0111144
7.1497e-07	0.631787	0.617682	0.0112893
7.08605e-07	0.631709	0.616912	0.0118504
7.02353e-07	0.651294	0.63486	0.0127778
6.9621e-07	0.631702	0.626133	0.00442715
6.90173e-07	0.626763	0.625354	0.00112554
6.84241e-07	0.623763	0.625969	-0.00176462
6.78409e-07	0.622533	0.626434	-0.00312335
6.72676e-07	0.622388	0.626233	-0.00307966
6.67039e-07	0.621395	0.625127	-0.00299418
6.61496e-07	0.620745	0.622882	-0.00171828
6.56044e-07	0.61936	0.620621	-0.00101636
6.50681e-07	0.619663	0.619843	-0.000145311
6.45405e-07	0.621429	0.620368	0.000854272
6.40214e-07	0.622489	0.621007	0.00119189
6.35106e-07	0.624082	0.622322	0.00141168
6.30079e-07	0.62589	0.624979	0.000728194
6.25131e-07	0.628122	0.628152	-2.42451e-05
6.2026e-07	0.630268	0.631098	-0.00065845
6.15464e-07	0.631999	0.6339	-0.0015015
6.10742e-07	0.635406	0.637575	-0.00170374
6.06091e-07	0.641076	0.643242	-0.00168678
6.01511e-07	0.663139	0.666191	-0.00229579
5.97e-07	0.673999	0.679075	-0.00375154
5.92556e-07	0.683374	0.687488	-0.00300115
5.88177e-07	0.690351	0.694564	-0.00304213
5.83863e-07	0.697472	0.700985	-0.00251205
5.79612e-07	0.703185	0.706934	-0.00265811
5.75422e-07	0.709237	0.712502	-0.00229684
5.71292e-07	0.714179	0.717766	-0.00250558
5.67221e-07	0.719459	0.72274	-0.00227484
5.63208e-07	0.724038	0.72738	-0.00230226
5.59251e-07	0.728397	0.731651	-0.00222867
5.55349e-07	0.732623	0.735571	-0.00200776
5.51501e-07	0.736199	0.739175	-0.00201727
5.47706e-07	0.739975	0.742476	-0.00168668
5.43964e-07	0.742985	0.745438	-0.00164846
5.40271e-07	0.745902	0.748009	-0.0014098
5.36629e-07	0.748236	0.750135	-0.00126739
5.33036e-07	0.75002	0.751789	-0.00117734
5.2949e-07	0.751459	0.752962	-0.000999289
5.25991e-07	0.752209	0.753673	-0.000972494
5.22538e-07	0.752659	0.753957	-0.00086168
5.1913e-07	0.752645	0.753863	-0.000808575
5.15767e-07	0.752281	0.753451	-0.000777419
5.12446e-07	0.751744	0.752789	-0.000694797
5.09168e-07	0.750946	0.751956	-0.000671949
5.05932e-07	0.75015	0.751045	-0.000595983
5.02737e-07	0.749369	0.750185	-0.000544179
4.99582e-07	0.749303	0.749976	-0.000449098
4.96466e-07	0.746865	0.746639	0.000151081
4.93388e-07	0.737506	0.737799	-0.000198887
4.90349e-07	0.731653	0.731902	-0.0001704
4.87347e-07	0.726738	0.726898	-0.000109569
4.84381e-07	0.722065	0.722361	-0.000204595
4.81452e-07	0.717965	0.718119	-0.00010789
4.78557e-07	0.713826	0.714098	-0.000190839
4.75697e-07	0.710032	0.710265	-0.000163851
4.72871e-07	0.706405	0.706605	-0.00014191
4.70079e-07	0.702835	0.703118	-0.000201191
4.67319e-07	0.699672	0.699814	-0.000101177
4.64591e-07	0.696483	0.696706	-0.000160344
4.61896e-07	0.693683	0.693808	-8.95084e-05
4.59231e-07	0.69104	0.691126	-6.1712e-05
4.56597e-07	0.688552	0.688662	-8.0514e-05
4.53992e-07	0.686442	0.686417	1.80936e-05
4.51418e-07	0.684335	0.684389	-3.95901e-05
4.48872e-07	0.68262	0.682578	3.13287e-05
4.46355e-07	0.681017	0.68098	2.69815e-05
4.43866e-07	0.679604	0.679592	8.70891e-06
4.41405e-07	0.678511	0.678403	7.96688e-05
4.38971e-07	0.677429	0.677401	2.11109e-05
4.36563e-07	0.676713	0.676575	0.000102187
4.34182e-07	0.676064	0.675922	0.000104742
4.31826e-07	0.67566	0.675473	0.000138065
4.29496e-07	0.675671	0.675336	0.000248381
4.27191e-07	0.677861	0.677507	0.000261085
4.24911e-07	0.682294	0.681844	0.000329823
4.22655e-07	0.683308	0.68283	0.00035028
4.20423e-07	0.683456	0.682975	0.000352627
4.18214e-07	0.683294	0.682718	0.000421551
4.16028e-07	0.682746	0.682256	0.000358725
4.13865e-07	0.682294	0.68169	0.000442822
4.11724e-07	0.681597	0.681074	0.000384022
4.09605e-07	0.681008	0.680441	0.000416004
4.07509e-07	0.680386	0.679812	0.000421779
4.05433e-07	0.679736	0.679203	0.000392411
4.03378e-07	0.679233	0.67863	0.000443641
4.01345e-07	0.678676	0.678114	0.000413878
3.99331e-07	0.678277	0.677675	0.000443629
3.97338e-07	0.677964	0.67733	0.00046742
3.95364e-07	0.677698	0.677093	0.000445953
3.9341e-07	0.677651	0.67697	0.000502794
3.91475e-07	0.677594	0.676958	0.000469267
3.8956e-07	0.67771	0.677049	0.000488152
3.87662e-07	0.67789	0.677225	0.000491167
3.85784e-07	0.678052	0.677465	0.000432677
3.83923e-07	0.678366	0.677759	0.000448031
3.8208e-07	0.679008	0.678625	0.000281906
3.80255e-07	0.680945	0.680753	0.000141031
3.78447e-07	0.68176	0.681666	6.86729e-05
3.76656e-07	0.682222	0.682266	-3.19024e-05
3.74882e-07	0.682629	0.682647	-1.27656e-05
3.73125e-07	0.682677	0.682841	-0.000120019
3.71384e-07	0.682755	0.682874	-8.74204e-05
3.69659e-07	0.682581	0.682776	-0.000142795
3.67951e-07	0.682348	0.682582	-0.000171614
3.66258e-07	0.682122	0.682338	-0.000158034
3.6458e-07	0.681752	0.682092	-0.000249226
3.62918e-07	0.681593	0.6819	-0.000225329
3.61271e-07	0.681389	0.681819	-0.000315359
3.59639e-07	0.681418	0.681908	-0.000359355
3.58021e-07	0.68168	0.682232	-0.00040456
3.56418e-07	0.682138	0.682869	-0.000534969
3.54829e-07	0.683147	0.683944	-0.000583058
3.53254e-07	0.684721	0.685772	-0.000766569
3.51694e-07	0.687695	0.689042	-0.000978156
3.50147e-07	0.685103	0.686641	-0.00112099
3.48613e-07	0.683796	0.68544	-0.00120007
3.47093e-07	0.683075	0.684665	-0.00116281
3.45586e-07	0.682416	0.684108	-0.00123812
3.44092e-07	0.682018	0.683662	-0.00120347
3.42611e-07	0.681587	0.683257	-0.00122407
3.41143e-07	0.681132	0.682839	-0.00125158
3.39687e-07	0.680716	0.682361	-0.0012066
3.38244e-07	0.680057	0.681786	-0.00126976
3.36812e-07	0.679437	0.681092	-0.00121652
3.35393e-07	0.678583	0.680265	-0.00123826
3.33986e-07	0.67763	0.679307	-0.0012355
3.32591e-07	0.676633	0.67823	-0.00117861
3.31207e-07	0.675419	0.677064	-0.00121618
3.29834e-07	0.674331	0.675852	-0.00112686
3.28473e-07	0.673117	0.674646	-0.00113417
3.27123e-07	0.672034	0.673498	-0.001088
3.25784e-07	0.671096	0.672462	-0.0010168
3.24457e-07	0.670201	0.671584	-0.00103099
3.23139e-07	0.669673	0.670904	-0.000917745
3.21833e-07	0.669203	0.670449	-0.000929982
3.20537e-07	0.669091	0.670241	-0.000858838
3.19251e-07	0.669218	0.670287	-0.000798267
3.17976e-07	0.669518	0.670592	-0.000801575
3.16711e-07	0.670266	0.671165	-0.0006698
3.15456e-07	0.67119	0.672098	-0.00067617
3.14211e-07	0.672145	0.673062	-0.000682105
3.12975e-07	0.671685	0.672672	-0.000733939
3.11749e-07	0.671428	0.67248	-0.000782827
3.10533e-07	0.671301	0.672256	-0.000710809
3.09326e-07	0.670841	0.671917	-0.000801261
3.08129e-07	0.670451	0.671416	-0.000719628
3.06941e-07	0.669712	0.670732	-0.000761147
3.05762e-07	0.668824	0.669862	-0.000774808
3.04592e-07	0.667858	0.668822	-0.000720705
3.03431e-07	0.666538	0.667651	-0.000834225
3.02278e-07	0.665444	0.66644	-0.000747825
3.01135e-07	0.664418	0.665564	-0.000861381
3e-07	0.663353	0.664447	-0.000824035
